creation_time,factory_address,pool_name,pool_address,token0,token1,platform
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,BICO-WETH UNI-V2 LP,0x9a0b717f4222aff9900075329c947316ddccd09c,0xba2ef7b207ef6149636a2b451f912b4fa1190525,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,WETH-FWT UNI-V2 LP,0xe0deb97487bddf4c28ab1aa169179db0da625b29,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf151980e7a781481709e8195744bf2399fb3cba4,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,LEASH-WETH UNI-V2 LP,0x874376be8231dad99aabf9ef0767b3cc054c60ee,0x27c70cd1946795b66be9d954418546998b546634,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,STORJ-WETH UNI-V2 LP,0xaef16913b6c50ebcf627a394921f306985fc8604,0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,MAGIC-WETH UNI-V2 LP,0x8c56ca4f7eb12a7c217bbe36cc427a9dcb66f590,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,KP3R-WETH UNI-V2 LP,0x87febfb3ac5791034fd5ef1a615e9d9627c2665d,0x1ceb5cb57c4d4e2b2433641b95dd330a33185a44,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,ZUZ-WETH UNI-V2 LP,0x48616d7ecbf2a439cadd4801fbd643ad2e9d4ee6,0x202f1877e1db1120ca3e9a98c5d505e7f035c249,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,MUNCH-WETH UNI-V2 LP,0x8745df04862b854d0d7ee8ecf80ac4e9c109d547,0x944eee930933be5e23b690c8589021ec8619a301,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,WETH-SAFEEARTH UNI-V2 LP,0xba6bd00cf4d8a6b182ebd762660151fd34c675aa,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe6f1966d04cfcb9cd1b1dc4e8256d8b501b11cba,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,WETH-STACY UNI-V2 LP,0xdfcc12a0aad50d84639d558551edd7a523b69ac5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf12ec0d3dab64ddefbdc96474bde25af3fe1b327,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,SHARE-WETH UNI-V2 LP,0x78612ae1f88bdf52fd8fe4c1844820716bf82d91,0x6b583cf4aba7bf9d6f8a51b3f1f7c7b2ce59bf15,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,WETH-DIP UNI-V2 LP,0xde68ad8502874a7d5dd1758f7b0a7831f142b78a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xc719d010b63e5bbf2c0551872cd5316ed26acd83,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,KLEE-WETH UNI-V2 LP,0x8044e86ca1963e099a7e70594d72bc96a088fed2,0x382f0160c24f5c515a19f155bac14d479433a407,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,GODS-WETH UNI-V2 LP,0xf101752134e1529b5e1f9eb21701fa745cadafb9,0x66ddee10520569d3d10b26010c0d2e92c6901284,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,WETH-DEXE UNI-V2 LP,0x11cb9e028b82eee75443fdc27929b9c49736c552,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xde4ee8057785a7e8e800db58f9784845a5c2cbd6,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,API3-WETH UNI-V2 LP,0x4dd26482738be6c06c31467a19dcda9ad781e8c4,0x0b38210ea11411557c13457d4da7dc6ea731b88a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,MAPS-WETH UNI-V2 LP,0xf0644757918d29e5a9b9ca62d8a4d599ab9f5109,0x2b915b505c017abb1547aa5ab355fbe69865cc6d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,SEPA-WETH UNI-V2 LP,0xc2e6e17845844e3673bb248b7fa9e260a67e333f,0x10994aa2fb8e6ba5d9fb2bc127ff228c4fe6167f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,BDT-USDT UNI-V2 LP,0x0e20642b32567f2dc74f149663fc474f534e1d5a,0x4efe8665e564bf454ccf5c90ee16817f7485d5cf,0xdac17f958d2ee523a2206206994597c13d831ec7,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,VAI-WETH UNI-V2 LP,0x454d7156b0f62f61e7f2ad6a65d29ce681d6d354,0x9f801c1f02af03cc240546dadef8e56cd46ea2e9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,LST-WETH UNI-V2 LP,0x9d23cb25ad23d73e0a723a47b146139d46ab5f91,0x4de2573e27e648607b50e1cfff921a33e4a34405,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,WETH-VRA UNI-V2 LP,0x60031819a16266d896268cfea5d5be0b6c2b5d75,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf411903cbc70a74d22900a5de66a2dda66507255,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,GOKU-WETH UNI-V2 LP,0x0cfd1ab3f175c684f907ed3704007fceb27727e2,0xa64dfe8d86963151e6496bee513e366f6e42ed79,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,WETH-LITH UNI-V2 LP,0x8d7bed5b25b291c7d76578ac02979ec5ea33c97f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf8a4a419c2d7140e49ef952a7e7ae1bd4a8b6b9c,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,PROS-USDC UNI-V2 LP,0x3155acd9f75915fcc21d34035f440da7040bd3ba,0x8642a849d0dcb7a15a974794668adcfbe4794b56,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,GSWAP-WETH UNI-V2 LP,0x1e9ed2a6ae58f49b3f847eb9f301849c4a20b7e3,0xaac41ec512808d64625576eddd580e7ea40ef8b2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,KIT-WETH UNI-V2 LP,0xcceb09c6d9bb5e9eaed77475b610e6019af05cde,0x7866e48c74cbfb8183cd1a929cd9b95a7a5cb4f4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,WETH-ROCKI UNI-V2 LP,0xb2fb04a19a4fa77eb946f6a51ae9e2641475ee65,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xff44b937788215eca197baaf9af69dbdc214aa04,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,JUP-WETH UNI-V2 LP,0x2dfee82f4250dd3f3c6811c5d2926ede8b37a7d5,0x4b1e80cac91e2216eeb63e29b957eb91ae9c2be8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,WETH-ENJ UNI-V2 LP,0xe56c60b5f9f7b5fc70de0eb79c6ee7d00efa2625,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,MARSH-WETH UNI-V2 LP,0x9c5de3ad97b95a0da09fd0de84c347db450cd75c,0x5a666c7d92e5fa7edcb6390e4efd6d0cdd69cf37,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,WETH-HAPI UNI-V2 LP,0xec7a6619c3b5c251ca6ac8ee3d126d66e9541050,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd9c2d319cd7e6177336b0a9c93c21cb48d84fb54,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,HYPE-WETH UNI-V2 LP,0xcff0ac508c5c7d24f237de246141821a689ceaf2,0x610c67be018a5c5bdc70acd8dc19688a11421073,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,RFOX-WETH UNI-V2 LP,0x4214290310264a27b0ba8cff02b4c592d0234aa1,0xa1d6df714f91debf4e0802a542e13067f31b8262,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,WETH-BHDT UNI-V2 LP,0x2944918d41780d4ae41f842bda84202279261546,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe13c7a477e1357c8d9c0846cd857378016bb1ac3,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,REVV-PROS UNI-V2 LP,0x66cab8b4acc7d125d2b5683392d4f5614093dbf0,0x557b933a7c2c45672b610f8954a3deb39a51a8ca,0x8642a849d0dcb7a15a974794668adcfbe4794b56,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,BSOCIAL-WETH UNI-V2 LP,0x6a0d8a35cda1f0d3534a346394661ed02e9a4072,0x26a79bd709a7ef5e5f747b8d8f83326ea044d8cc,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,BAC-DAI UNI-V2 LP,0xd4405f0704621dbe9d4dea60e128e0c3b26bddbd,0x3449fc1cd036255ba1eb19d65ff4ba2b8903a69a,0x6b175474e89094c44da98b954eedeac495271d0f,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,WETH-RFR UNI-V2 LP,0x7de15e8d9a5252425d4345d8942f771848241c44,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe0bdaafd0aab238c55d68ad54e616305d4a21772,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,BIST-WETH UNI-V2 LP,0xcc290a463aa1c2afd36990f1eec40b734c3bf3f3,0x6e8908cfa881c9f6f2c64d3436e7b80b1bf0093f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,KOMET-WETH UNI-V2 LP,0x577349ecd462a369ab71908a260ae1e2d8982b74,0x6cfb6df56bbdb00226aeffcdb2cd1fe8da1abda7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,LAZIO-WETH UNI-V2 LP,0x3667258fdaf76cb065f29b499ef725443afe91f5,0xb85f4a0325a6652afbd606eb5173d374308cf287,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,WETH-BITO UNI-V2 LP,0xa2d417c2a42d79b35d30f7631df1d51deab0cb36,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf2341ec78de43f2ec3abb996749ed29263077d11,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,XPb-WETH UNI-V2 LP,0x1ab24a692eff49b9712ceacdef853152d78b9050,0xbc81bf5b3173bccdbe62dba5f5b695522ad63559,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,WOO-USDC UNI-V2 LP,0xbbc95e1eb6ee476e9cbb8112435e14b372563038,0x4691937a7508860f876c9c0a2a617e7d9e945d4b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,TREND-WETH UNI-V2 LP,0xc0e30ff7e079a6ebb88d068dc27f98517dfb6b0c,0x0cc0d75340c0658ec370859252f40ed92620a807,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,AKRO-USDC UNI-V2 LP,0x98f90bfc702ec548d21b5a566a4df6853e2890d4,0x8ab7404063ec4dbcfd4598215992dc3f8ec853d7,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,BUSD-USDC UNI-V2 LP,0x524847c615639e76fe7d0fe0b16be8c4eac9cf3c,0x4fabb145d64652a948d72533023f6e7a623c7c53,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,USDC-fUSDC UNI-V2 LP,0x4161fa43eaa1ac3882aeed12c5fc05249e533e67,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc3f7ffb5d5869b3ade9448d094d81b0521e8326f,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,DRCT-WETH UNI-V2 LP,0xd2d717cf165dc083530fe23588f74ffed15683d0,0x9d561d63375672abd02119b9bc4fb90eb9e307ca,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,DNXC-USDC UNI-V2 LP,0xa39d7a85553a46faeb3ba5e0c49d6a5db67df30f,0x20a8cec5fffea65be7122bcab2ffe32ed4ebf03a,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,WHL-WETH UNI-V2 LP,0x52a500af09450aa8deef61f048313cf57fcb30b6,0x2af72850c504ddd3c1876c66a914caee7ff8a46a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,RNB-WETH UNI-V2 LP,0x08ad72b16d56a5a9f2189afb972dbdfe72920cac,0x2a039b1d9bbdccbb91be28691b730ca893e5e743,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,WETH-EDDA UNI-V2 LP,0xf44e8ff3bb644479124e691bf572f7813a1bc499,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xfbbe9b1142c699512545f47937ee6fae0e4b0aa9,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,USDT-WTON UNI-V2 LP,0x5811ec00d774de2c72a51509257d50d1305358aa,0xdac17f958d2ee523a2206206994597c13d831ec7,0xdb3c2515da400e11bcaf84f3b5286f18fff1868f,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,WETH-SHIBGAMES UNI-V2 LP,0xf021b126425ad699517ba61510a6e4b528bfd251,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf0b5c478956fd975e037c74995d33a39027588bd,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,BLZ-WETH UNI-V2 LP,0xcf4236db746dbc1855a4d095aaf58da9b030491e,0x5732046a883704404f284ce41ffadd5b007fd668,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,DOV-WETH UNI-V2 LP,0x610382c1968aa065a662e34e5a258cc64048324f,0xac3211a5025414af2866ff09c23fc18bc97e79b1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,KST-WETH UNI-V2 LP,0xc66ce0de9fd74e6ce40b6b8a9e86103ec56e45ed,0xbc17729fdf562723f0267f79ff25ade441056d87,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,CIV-WETH UNI-V2 LP,0xed247449a7ca06db5b27b44b2c092f0b48bbdb77,0x37fe0f067fa808ffbdd12891c0858532cfe7361d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,MONA-WETH UNI-V2 LP,0xe6936df3d937cfc2ccf5b84ddbfd5455b468bbb9,0x275f5ad03be0fa221b4c6649b8aee09a42d9412a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,mFB-UST UNI-V2 LP,0x53c33f5401d69c466de3764181d19c088f21aad6,0x0e99cc0535bb6251f6679fa6e65d6d3b430e840b,0xa47c8bf37f92abed4a126bda807a7b7498661acd,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,PUSSY-WETH UNI-V2 LP,0xac336936f2f0c2ab0c8dece3a027445323e8a244,0x9196e18bc349b1f64bc08784eae259525329a1ad,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,UMI-WETH UNI-V2 LP,0xfca68d9d45e0ebeb569b3e9ad2872c9e8d7a75ba,0x61107a409fffe1965126aa456af679719695c69c,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,DAI-DEC UNI-V2 LP,0x1c19fd9bd77d4383c66d9a6ecf1bc67d462c477f,0x6b175474e89094c44da98b954eedeac495271d0f,0x9393fdc77090f31c7db989390d43f454b1a6e7f3,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,WETH-TRX UNI-V2 LP,0x7c8699ecb6d16010f91372f6f3103fe5aac78810,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe1be5d3f34e89de342ee97e6e90d405884da6c67,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,TEL-WETH UNI-V2 LP,0x291c69fdaebd3cbe953843da243f8605a766a268,0x467bccd9d29f223bce8043b84e8c8b282827790f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,MAHA-WETH UNI-V2 LP,0xc0897d6ba893e31f42f658eead777aa15b8f824d,0xb4d930279552397bba2ee473229f89ec245bc365,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,NEBO-WETH UNI-V2 LP,0x1657a26534db98c71b55f4e15ae8083671a8059b,0x7f0c8b125040f707441cad9e5ed8a8408673b455,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,ORN-WETH UNI-V2 LP,0x6c8b0dee9e90ea9f790da5daf6f5b20d23b39689,0x0258f474786ddfd37abce6df6bbb1dd5dfc4434a,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,WLEO-WETH UNI-V2 LP,0x176d5681af7a7d33bca2b10f716bb19499a9dd12,0x73a9fb46e228628f8f9bb9004eca4f4f529d3998,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,BANKETH-WETH UNI-V2 LP,0xcb1a16bfb8fc536d7ab9ab9c17e3239cad505928,0xbe0c826f17680d8da620855be89dd6544c034ca1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,SDX-WETH UNI-V2 LP,0x8cedb0bc185c2bc06c7cbb7fae3b6f916c48ed08,0x041fdd6637ecfd96af8804278ac12660ac2d12c0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,USDC-DUCK UNI-V2 LP,0xe93dc496dbc669d7ee4f03b0eb0a10bb13a4b2a4,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xc0ba369c8db6eb3924965e5c4fd0b4c1b91e305f,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,unknown-WETH UNI-V2 LP,0xe1ecadb5fec254c2c893c230b935db30b8fff0db,0xbb9bc244d798123fde783fcc1c72d3bb8c189413,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,SBTC-WETH UNI-V2 LP,0xb0fa501e1f97d32133e742acbc499cf4d8840772,0x309013d55fb0e8c17363bcc79f25d92f711a5802,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,HBTC-WBTC UNI-V2 LP,0x8064c6c75f05bb01d1f9c618221e880da51e4d38,0x0316eb71485b0ab14103307bf65a021042c6d380,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,WETH-ORBS UNI-V2 LP,0xc98b3b8c7cc0d7d925d1a407347b845d9f001391,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xff56cc6b1e6ded347aa0b7676c85ab0b3d08b0fa,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,SLICE-WETH UNI-V2 LP,0xa21ece44cc5dac03e3805362bd3f68f22a49ea1e,0x0aee8703d34dd9ae107386d3eff22ae75dd616d1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,DSA-WETH UNI-V2 LP,0x34d00a06161a5728845a3f83acd28488de57db00,0x2f7098696aac7c114a013229c3c752e41b07e80f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,TOWER-GMEE UNI-V2 LP,0xcec75069a92a95dfc53a517f52a9347007a8cc6e,0x1c9922314ed1415c95b9fd453c3818fd41867d0b,0xd9016a907dc0ecfa3ca425ab20b6b785b42f2373,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,WETH-UDO UNI-V2 LP,0xab3b031512a08c85d52c6e7c4f50170f01bf19e8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xea3983fc6d0fbbc41fb6f6091f68f3e08894dc06,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,SDAO-USDT UNI-V2 LP,0x3a925503970d40d36d2329e3846e09fcfc9b6acb,0x993864e43caa7f7f12953ad6feb1d1ca635b875f,0xdac17f958d2ee523a2206206994597c13d831ec7,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,ELONONE-WETH UNI-V2 LP,0x9ec5149472db6acffb9023a47d37b4ecbcf68a4b,0x97b65710d03e12775189f0d113202cc1443b0aa2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,BUSD-USDT UNI-V2 LP,0xa0abda1f980e03d7eadb78aed8fc1f2dd0fe83dd,0x4fabb145d64652a948d72533023f6e7a623c7c53,0xdac17f958d2ee523a2206206994597c13d831ec7,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,VLT-WETH UNI-V2 LP,0x966053ca4fca049173eb1f27e4cb168ccb794534,0x6b785a0322126826d8226d77e173d75dafb84d11,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,FST-WETH UNI-V2 LP,0x88ae9e1625cfcbd128b89e7f037eaaf6a7cc9666,0x0e192d382a36de7011f795acc4391cd302003606,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
2020-01-01,0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,LESS-WETH UNI-V2 LP,0x432dbbd09fee1dfb2cae40c5abc1a301a2ef76ee,0x62786eeacc9246b4018e0146cb7a3efeacd9459d,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,uniswap-v2
